"date1","Reported_PrecipSum","Precip_MaxHourly_inState","Precip_Sum_Calc"
2022-01-09,0.127,0.06,0.0835572763430315
2022-01-09,0.127,0.06,0.0835572763430315
2022-01-09,0.127,0.06,0.0835572763430315
2022-01-10,0,0,0
2022-01-10,0,0,0
2022-01-10,0,0,0
2022-01-10,0,0,0
2022-01-10,0,0,0
2022-01-10,0,0,0
2022-01-10,0,0,0
2022-01-10,0,0,0
2022-01-11,0,0,0
2022-01-11,0,0,0
2022-01-11,0,0,0
2022-01-11,0,0,0
2022-01-11,0,0,0
2022-01-11,0,0,0
2022-01-11,0,0,0
2022-01-11,0,0,0
2022-01-12,0,0,0
2022-01-12,0,0,0
2022-01-12,0,0,0
2022-01-12,0,0,0
2022-01-12,0,0,0
2022-01-12,0,0,0
2022-01-12,0,0,0
2022-01-12,0,0,0
2022-01-13,0,0,0
2022-01-13,0,0,0
2022-01-13,0,0,0
2022-01-13,0,0,0
2022-01-13,0,0,0
2022-01-13,0,0,0
2022-01-13,0,0,0
2022-01-13,0,0,0
2022-01-14,0,0,0
2022-01-14,0,0,0
2022-01-14,0,0,0
2022-01-14,0,0,0
2022-01-14,0,0,0
2022-01-14,0,0,0
2022-01-14,0,0,0
2022-01-14,0,0,0
2022-01-15,0,0,0
2022-01-15,0,0,0
2022-01-15,0,0,0
2022-01-15,0,0,0
2022-01-15,0,0,0
2022-01-15,0,0,0
2022-01-15,0,0,0
2022-01-15,0,0,0
2022-01-16,0.029,0.05,0.0127412280701754
2022-01-16,0.029,0.05,0.0127412280701754
2022-01-16,0.029,0.05,0.0127412280701754
2022-01-16,0.029,0.05,0.0127412280701754
2022-01-16,0.029,0.05,0.0127412280701754
2022-01-16,0.029,0.05,0.0127412280701754
2022-01-16,0.029,0.05,0.0127412280701754
2022-01-16,0.029,0.05,0.0127412280701754
2022-01-17,0.666,0.49,0.478166516067203
2022-01-17,0.666,0.49,0.478166516067203
2022-01-17,0.666,0.49,0.478166516067203
2022-01-17,0.666,0.49,0.478166516067203
2022-01-17,0.666,0.49,0.478166516067203
2022-01-17,0.666,0.49,0.478166516067203
2022-01-17,0.666,0.49,0.478166516067203
2022-01-17,0.666,0.49,0.478166516067203
2022-01-18,0,0,0
2022-01-18,0,0,0
2022-01-18,0,0,0
2022-01-18,0,0,0
2022-01-18,0,0,0
2022-01-18,0,0,0
2022-01-18,0,0,0
2022-01-18,0,0,0
2022-01-19,0,0,0
2022-01-19,0,0,0
2022-01-19,0,0,0
2022-01-19,0,0,0
2022-01-19,0,0,0
2022-01-19,0,0,0
2022-01-19,0,0,0
2022-01-19,0,0,0
2022-01-20,0.132,0.09,0.0639972732417554
2022-01-20,0.132,0.09,0.0639972732417554
2022-01-20,0.132,0.09,0.0639972732417554
2022-01-20,0.132,0.09,0.0639972732417554
2022-01-20,0.132,0.09,0.0639972732417554
2022-01-20,0.132,0.09,0.0639972732417554
2022-01-20,0.132,0.09,0.0639972732417554
2022-01-20,0.132,0.09,0.0639972732417554
2022-01-21,0,0,0
2022-01-21,0,0,0
2022-01-21,0,0,0
2022-01-21,0,0,0
2022-01-21,0,0,0
2022-01-21,0,0,0
2022-01-21,0,0,0
2022-01-21,0,0,0
2022-01-22,0,0,0
2022-01-22,0,0,0
2022-01-22,0,0,0
2022-01-22,0,0,0
2022-01-22,0,0,0
2022-01-22,0,0,0
2022-01-22,0,0,0
2022-01-22,0,0,0
2022-01-23,0,0,0
2022-01-23,0,0,0
2022-01-23,0,0,0
2022-01-23,0,0,0
2022-01-23,0,0,0
2022-01-23,0,0,0
2022-01-23,0,0,0
2022-01-23,0,0,0
2022-01-24,0.014,0,0
2022-01-24,0.014,0,0
2022-01-24,0.014,0,0
2022-01-24,0.014,0,0
2022-01-24,0.014,0,0
2022-01-24,0.014,0,0
2022-01-24,0.014,0,0
2022-01-24,0.014,0,0
2022-01-25,0.002,0,0
2022-01-25,0.002,0,0
2022-01-25,0.002,0,0
2022-01-25,0.002,0,0
2022-01-25,0.002,0,0
2022-01-25,0.002,0,0
2022-01-25,0.002,0,0
2022-01-25,0.002,0,0
2022-01-26,0,0,0
2022-01-26,0,0,0
2022-01-26,0,0,0
2022-01-26,0,0,0
2022-01-26,0,0,0
2022-01-26,0,0,0
2022-01-26,0,0,0
2022-01-26,0,0,0
2022-01-27,0,0,0
2022-01-27,0,0,0
2022-01-27,0,0,0
2022-01-27,0,0,0
2022-01-27,0,0,0
2022-01-27,0,0,0
2022-01-27,0,0,0
2022-01-27,0,0,0
2022-01-28,0.008,0,0
2022-01-28,0.008,0,0
2022-01-28,0.008,0,0
2022-01-28,0.008,0,0
2022-01-28,0.008,0,0
2022-01-28,0.008,0,0
2022-01-28,0.008,0,0
2022-01-28,0.008,0,0
2022-01-29,0.099,0,0
2022-01-29,0.099,0,0
2022-01-29,0.099,0,0
2022-01-29,0.099,0,0
2022-01-29,0.099,0,0
2022-01-29,0.099,0,0
2022-01-29,0.099,0,0
2022-01-29,0.099,0,0
2022-01-30,0.001,0,0
2022-01-30,0.001,0,0
2022-01-30,0.001,0,0
2022-01-30,0.001,0,0
2022-01-30,0.001,0,0
2022-01-30,0.001,0,0
2022-01-30,0.001,0,0
2022-01-30,0.001,0,0
2022-01-31,0,0,0
2022-01-31,0,0,0
2022-01-31,0,0,0
2022-01-31,0,0,0
2022-01-31,0,0,0
2022-01-31,0,0,0
2022-01-31,0,0,0
2022-01-31,0,0,0
2022-02-01,0,0,0
2022-02-01,0,0,0
2022-02-01,0,0,0
2022-02-01,0,0,0
2022-02-01,0,0,0
2022-02-01,0,0,0
2022-02-01,0,0,0
2022-02-01,0,0,0
2022-02-02,0,0,0
2022-02-02,0,0,0
2022-02-02,0,0,0
2022-02-02,0,0,0
2022-02-02,0,0,0
2022-02-02,0,0,0
2022-02-02,0,0,0
2022-02-02,0,0,0
2022-02-03,0.416,0.12,0.206174512002285
2022-02-03,0.416,0.12,0.206174512002285
2022-02-03,0.416,0.12,0.206174512002285
2022-02-03,0.416,0.12,0.206174512002285
2022-02-03,0.416,0.12,0.206174512002285
2022-02-03,0.416,0.12,0.206174512002285
2022-02-03,0.416,0.12,0.206174512002285
2022-02-03,0.416,0.12,0.206174512002285
2022-02-04,0.681,0.29,0.404085462844084
2022-02-04,0.681,0.29,0.404085462844084
2022-02-04,0.681,0.29,0.404085462844084
2022-02-04,0.681,0.29,0.404085462844084
2022-02-04,0.681,0.29,0.404085462844084
2022-02-04,0.681,0.29,0.404085462844084
2022-02-04,0.681,0.29,0.404085462844084
2022-02-04,0.681,0.29,0.404085462844084
2022-02-05,0.001,0,0
2022-02-05,0.001,0,0
2022-02-05,0.001,0,0
2022-02-05,0.001,0,0
2022-02-05,0.001,0,0
2022-02-05,0.001,0,0
2022-02-05,0.001,0,0
2022-02-05,0.001,0,0
2022-02-06,0,0,0
2022-02-06,0,0,0
2022-02-06,0,0,0
2022-02-06,0,0,0
2022-02-06,0,0,0
2022-02-06,0,0,0
2022-02-06,0,0,0
2022-02-06,0,0,0
2022-02-07,0.236,0.19,0.125203392717685
2022-02-07,0.236,0.19,0.125203392717685
2022-02-07,0.236,0.19,0.125203392717685
2022-02-07,0.236,0.19,0.125203392717685
2022-02-07,0.236,0.19,0.125203392717685
2022-02-07,0.236,0.19,0.125203392717685
2022-02-07,0.236,0.19,0.125203392717685
2022-02-07,0.236,0.19,0.125203392717685
2022-02-08,0.143,0.12,0.0946354489164087
2022-02-08,0.143,0.12,0.0946354489164087
2022-02-08,0.143,0.12,0.0946354489164087
2022-02-08,0.143,0.12,0.0946354489164087
2022-02-08,0.143,0.12,0.0946354489164087
2022-02-08,0.143,0.12,0.0946354489164087
2022-02-08,0.143,0.12,0.0946354489164087
2022-02-08,0.143,0.12,0.0946354489164087
2022-02-09,0,0,0
2022-02-09,0,0,0
2022-02-09,0,0,0
2022-02-09,0,0,0
2022-02-09,0,0,0
2022-02-09,0,0,0
2022-02-09,0,0,0
2022-02-09,0,0,0
2022-02-10,0,0,0
2022-02-10,0,0,0
2022-02-10,0,0,0
2022-02-10,0,0,0
2022-02-10,0,0,0
2022-02-10,0,0,0
2022-02-10,0,0,0
2022-02-10,0,0,0
2022-02-11,0,0,0
2022-02-11,0,0,0
2022-02-11,0,0,0
2022-02-11,0,0,0
2022-02-11,0,0,0
2022-02-11,0,0,0
2022-02-11,0,0,0
2022-02-11,0,0,0
2022-02-12,0,0,0
2022-02-12,0,0,0
2022-02-12,0,0,0
2022-02-12,0,0,0
2022-02-12,0,0,0
2022-02-12,0,0,0
2022-02-12,0,0,0
2022-02-12,0,0,0
2022-02-13,0.058,0,0
2022-02-13,0.058,0,0
2022-02-13,0.058,0,0
2022-02-13,0.058,0,0
2022-02-13,0.058,0,0
2022-02-13,0.058,0,0
2022-02-13,0.058,0,0
2022-02-13,0.058,0,0
2022-02-14,0,0,0
2022-02-14,0,0,0
2022-02-14,0,0,0
2022-02-14,0,0,0
2022-02-14,0,0,0
2022-02-14,0,0,0
2022-02-14,0,0,0
2022-02-14,0,0,0
2022-02-15,0,0,0
2022-02-15,0,0,0
2022-02-15,0,0,0
2022-02-15,0,0,0
2022-02-15,0,0,0
2022-02-15,0,0,0
2022-02-15,0,0,0
2022-02-15,0,0,0
2022-02-16,0,0,0
2022-02-16,0,0,0
2022-02-16,0,0,0
2022-02-16,0,0,0
2022-02-16,0,0,0
2022-02-16,0,0,0
2022-02-16,0,0,0
2022-02-16,0,0,0
2022-02-17,0.166,0.18,0.0858552631578947
2022-02-17,0.166,0.18,0.0858552631578947
2022-02-17,0.166,0.18,0.0858552631578947
2022-02-17,0.166,0.18,0.0858552631578947
2022-02-17,0.166,0.18,0.0858552631578947
2022-02-17,0.166,0.18,0.0858552631578947
2022-02-17,0.166,0.18,0.0858552631578947
2022-02-17,0.166,0.18,0.0858552631578947
2022-02-18,0.331,0.17,0.2117408133662
2022-02-18,0.331,0.17,0.2117408133662
2022-02-18,0.331,0.17,0.2117408133662
2022-02-18,0.331,0.17,0.2117408133662
2022-02-18,0.331,0.17,0.2117408133662
2022-02-18,0.331,0.17,0.2117408133662
2022-02-18,0.331,0.17,0.2117408133662
2022-02-18,0.331,0.17,0.2117408133662
2022-02-19,0.004,0.02,0.00105263157894737
2022-02-19,0.004,0.02,0.00105263157894737
2022-02-19,0.004,0.02,0.00105263157894737
2022-02-19,0.004,0.02,0.00105263157894737
2022-02-19,0.004,0.02,0.00105263157894737
2022-02-19,0.004,0.02,0.00105263157894737
2022-02-19,0.004,0.02,0.00105263157894737
2022-02-19,0.004,0.02,0.00105263157894737
2022-02-20,0,0,0
2022-02-20,0,0,0
2022-02-20,0,0,0
2022-02-20,0,0,0
2022-02-20,0,0,0
2022-02-20,0,0,0
2022-02-20,0,0,0
2022-02-20,0,0,0
2022-02-21,0,0,0
2022-02-21,0,0,0
2022-02-21,0,0,0
2022-02-21,0,0,0
2022-02-21,0,0,0
2022-02-21,0,0,0
2022-02-21,0,0,0
2022-02-21,0,0,0
2022-02-22,0.531818181818182,0.25,0.341042115091651
2022-02-22,0.531818181818182,0.25,0.341042115091651
2022-02-22,0.531818181818182,0.25,0.341042115091651
2022-02-22,0.531818181818182,0.25,0.341042115091651
2022-02-22,0.531818181818182,0.25,0.341042115091651
2022-02-22,0.531818181818182,0.25,0.341042115091651
2022-02-22,0.531818181818182,0.25,0.341042115091651
2022-02-22,0.531818181818182,0.25,0.341042115091651
2022-02-23,0,0,0
2022-02-23,0,0,0
2022-02-23,0,0,0
2022-02-23,0,0,0
2022-02-23,0,0,0
2022-02-23,0,0,0
2022-02-23,0,0,0
2022-02-23,0,0,0
2022-02-24,0,0,0
2022-02-24,0,0,0
2022-02-24,0,0,0
2022-02-24,0,0,0
2022-02-24,0,0,0
2022-02-24,0,0,0
2022-02-24,0,0,0
2022-02-24,0,0,0
2022-02-25,0.565,0.19,0.0705072092209453
2022-02-25,0.565,0.19,0.0705072092209453
2022-02-25,0.565,0.19,0.0705072092209453
2022-02-25,0.565,0.19,0.0705072092209453
2022-02-25,0.565,0.19,0.0705072092209453
2022-02-25,0.565,0.19,0.0705072092209453
2022-02-25,0.565,0.19,0.0705072092209453
2022-02-25,0.565,0.19,0.0705072092209453
2022-02-26,0,0,0
2022-02-26,0,0,0
2022-02-26,0,0,0
2022-02-26,0,0,0
2022-02-26,0,0,0
2022-02-26,0,0,0
2022-02-26,0,0,0
2022-02-26,0,0,0
2022-02-27,0,0,0
2022-02-27,0,0,0
2022-02-27,0,0,0
2022-02-27,0,0,0
2022-02-27,0,0,0
2022-02-27,0,0,0
2022-02-27,0,0,0
2022-02-27,0,0,0
2022-02-28,0,0,0
2022-02-28,0,0,0
2022-02-28,0,0,0
2022-02-28,0,0,0
2022-02-28,0,0,0
2022-02-28,0,0,0
2022-02-28,0,0,0
2022-02-28,0,0,0
2022-03-01,0.03,0.03,0.0177460317460317
2022-03-01,0.03,0.03,0.0177460317460317
2022-03-01,0.03,0.03,0.0177460317460317
2022-03-01,0.03,0.03,0.0177460317460317
2022-03-01,0.03,0.03,0.0177460317460317
2022-03-01,0.03,0.03,0.0177460317460317
2022-03-01,0.03,0.03,0.0177460317460317
2022-03-01,0.03,0.03,0.0177460317460317
2022-03-02,0.001,0.01,0.000625
2022-03-02,0.001,0.01,0.000625
2022-03-02,0.001,0.01,0.000625
2022-03-02,0.001,0.01,0.000625
2022-03-02,0.001,0.01,0.000625
2022-03-02,0.001,0.01,0.000625
2022-03-02,0.001,0.01,0.000625
2022-03-02,0.001,0.01,0.000625
2022-03-03,0.051,0.06,0.0385701863354037
2022-03-03,0.051,0.06,0.0385701863354037
2022-03-03,0.051,0.06,0.0385701863354037
2022-03-03,0.051,0.06,0.0385701863354037
2022-03-03,0.051,0.06,0.0385701863354037
2022-03-03,0.051,0.06,0.0385701863354037
2022-03-03,0.051,0.06,0.0385701863354037
2022-03-03,0.051,0.06,0.0385701863354037
2022-03-04,0,0,0
2022-03-04,0,0,0
2022-03-04,0,0,0
2022-03-04,0,0,0
2022-03-04,0,0,0
2022-03-04,0,0,0
2022-03-04,0,0,0
2022-03-04,0,0,0
2022-03-05,0,0,0
2022-03-05,0,0,0
2022-03-05,0,0,0
2022-03-05,0,0,0
2022-03-05,0,0,0
2022-03-05,0,0,0
2022-03-05,0,0,0
2022-03-05,0,0,0
2022-03-06,0.134,0.18,0.118901226230203
2022-03-06,0.134,0.18,0.118901226230203
2022-03-06,0.134,0.18,0.118901226230203
2022-03-06,0.134,0.18,0.118901226230203
2022-03-06,0.134,0.18,0.118901226230203
2022-03-06,0.134,0.18,0.118901226230203
2022-03-06,0.134,0.18,0.118901226230203
2022-03-06,0.134,0.18,0.118901226230203
2022-03-07,0.098,0.15,0.0944625374625375
2022-03-07,0.098,0.15,0.0944625374625375
2022-03-07,0.098,0.15,0.0944625374625375
2022-03-07,0.098,0.15,0.0944625374625375
2022-03-07,0.098,0.15,0.0944625374625375
2022-03-07,0.098,0.15,0.0944625374625375
2022-03-07,0.098,0.15,0.0944625374625375
2022-03-07,0.098,0.15,0.0944625374625375
2022-03-08,0,0,0
2022-03-08,0,0,0
2022-03-08,0,0,0
2022-03-08,0,0,0
2022-03-08,0,0,0
2022-03-08,0,0,0
2022-03-08,0,0,0
2022-03-08,0,0,0
2022-03-09,0.26,0.03,0.00514693854995579
2022-03-09,0.26,0.03,0.00514693854995579
2022-03-09,0.26,0.03,0.00514693854995579
2022-03-09,0.26,0.03,0.00514693854995579
2022-03-09,0.26,0.03,0.00514693854995579
2022-03-09,0.26,0.03,0.00514693854995579
2022-03-09,0.26,0.03,0.00514693854995579
2022-03-09,0.26,0.03,0.00514693854995579
2022-03-10,0,0,0
2022-03-10,0,0,0
2022-03-10,0,0,0
2022-03-10,0,0,0
2022-03-10,0,0,0
2022-03-10,0,0,0
2022-03-10,0,0,0
2022-03-10,0,0,0
2022-03-11,0,0,0
2022-03-11,0,0,0
2022-03-11,0,0,0
2022-03-11,0,0,0
2022-03-11,0,0,0
2022-03-11,0,0,0
2022-03-11,0,0,0
2022-03-11,0,0,0
2022-03-12,0.269,0.21,0.123900453166232
2022-03-12,0.269,0.21,0.123900453166232
2022-03-12,0.269,0.21,0.123900453166232
2022-03-12,0.269,0.21,0.123900453166232
2022-03-12,0.269,0.21,0.123900453166232
2022-03-12,0.269,0.21,0.123900453166232
2022-03-12,0.269,0.21,0.123900453166232
2022-03-12,0.269,0.21,0.123900453166232
2022-03-13,0,0,0
2022-03-13,0,0,0
2022-03-13,0,0,0
2022-03-13,0,0,0
2022-03-13,0,0,0
2022-03-13,0,0,0
2022-03-13,0,0,0
2022-03-13,0,0,0
2022-03-14,0,0,0
2022-03-14,0,0,0
2022-03-14,0,0,0
2022-03-14,0,0,0
2022-03-14,0,0,0
2022-03-14,0,0,0
2022-03-14,0,0,0
2022-03-14,0,0,0
2022-03-15,0.0111111111111111,0.02,0.005
2022-03-15,0.0111111111111111,0.02,0.005
2022-03-15,0.0111111111111111,0.02,0.005
2022-03-15,0.0111111111111111,0.02,0.005
2022-03-15,0.0111111111111111,0.02,0.005
2022-03-15,0.0111111111111111,0.02,0.005
2022-03-15,0.0111111111111111,0.02,0.005
2022-03-15,0.0111111111111111,0.02,0.005
2022-03-16,0,0,0
2022-03-16,0,0,0
2022-03-16,0,0,0
2022-03-16,0,0,0
2022-03-16,0,0,0
2022-03-16,0,0,0
2022-03-16,0,0,0
2022-03-16,0,0,0
2022-03-17,0.048,0.04,0.0361959972394755
2022-03-17,0.048,0.04,0.0361959972394755
2022-03-17,0.048,0.04,0.0361959972394755
2022-03-17,0.048,0.04,0.0361959972394755
2022-03-17,0.048,0.04,0.0361959972394755
2022-03-17,0.048,0.04,0.0361959972394755
2022-03-17,0.048,0.04,0.0361959972394755
2022-03-17,0.048,0.04,0.0361959972394755
2022-03-18,0.001,0.01,0.00100490196078431
2022-03-18,0.001,0.01,0.00100490196078431
2022-03-18,0.001,0.01,0.00100490196078431
2022-03-18,0.001,0.01,0.00100490196078431
2022-03-18,0.001,0.01,0.00100490196078431
2022-03-18,0.001,0.01,0.00100490196078431
2022-03-18,0.001,0.01,0.00100490196078431
2022-03-18,0.001,0.01,0.00100490196078431
2022-03-19,0.092,0.08,0.0608687575964737
2022-03-19,0.092,0.08,0.0608687575964737
2022-03-19,0.092,0.08,0.0608687575964737
2022-03-19,0.092,0.08,0.0608687575964737
2022-03-19,0.092,0.08,0.0608687575964737
2022-03-19,0.092,0.08,0.0608687575964737
2022-03-19,0.092,0.08,0.0608687575964737
2022-03-19,0.092,0.08,0.0608687575964737
2022-03-20,0.003,0.01,0.00157407407407407
2022-03-20,0.003,0.01,0.00157407407407407
2022-03-20,0.003,0.01,0.00157407407407407
2022-03-20,0.003,0.01,0.00157407407407407
2022-03-20,0.003,0.01,0.00157407407407407
2022-03-20,0.003,0.01,0.00157407407407407
2022-03-20,0.003,0.01,0.00157407407407407
2022-03-20,0.003,0.01,0.00157407407407407
2022-03-21,0,0,0
2022-03-21,0,0,0
2022-03-21,0,0,0
2022-03-21,0,0,0
2022-03-21,0,0,0
2022-03-21,0,0,0
2022-03-21,0,0,0
2022-03-21,0,0,0
2022-03-22,0,0,0
2022-03-22,0,0,0
2022-03-22,0,0,0
2022-03-22,0,0,0
2022-03-22,0,0,0
2022-03-22,0,0,0
2022-03-22,0,0,0
2022-03-22,0,0,0
2022-03-23,0.079,0.07,0.0587179487179487
2022-03-23,0.079,0.07,0.0587179487179487
2022-03-23,0.079,0.07,0.0587179487179487
2022-03-23,0.079,0.07,0.0587179487179487
2022-03-23,0.079,0.07,0.0587179487179487
2022-03-23,0.079,0.07,0.0587179487179487
2022-03-23,0.079,0.07,0.0587179487179487
2022-03-23,0.079,0.07,0.0587179487179487
2022-03-24,0.755,0.33,0.512295278444845
2022-03-24,0.755,0.33,0.512295278444845
2022-03-24,0.755,0.33,0.512295278444845
2022-03-24,0.755,0.33,0.512295278444845
2022-03-24,0.755,0.33,0.512295278444845
2022-03-24,0.755,0.33,0.512295278444845
2022-03-24,0.755,0.33,0.512295278444845
2022-03-24,0.755,0.33,0.512295278444845
2022-03-25,0.149,0.28,0.123653846153846
2022-03-25,0.149,0.28,0.123653846153846
2022-03-25,0.149,0.28,0.123653846153846
2022-03-25,0.149,0.28,0.123653846153846
2022-03-25,0.149,0.28,0.123653846153846
2022-03-25,0.149,0.28,0.123653846153846
2022-03-25,0.149,0.28,0.123653846153846
2022-03-25,0.149,0.28,0.123653846153846
2022-03-26,0.153,0.15,0.136917284357855
2022-03-26,0.153,0.15,0.136917284357855
2022-03-26,0.153,0.15,0.136917284357855
2022-03-26,0.153,0.15,0.136917284357855
2022-03-26,0.153,0.15,0.136917284357855
2022-03-26,0.153,0.15,0.136917284357855
2022-03-26,0.153,0.15,0.136917284357855
2022-03-26,0.153,0.15,0.136917284357855
2022-03-27,0.005,0.01,0.00125
2022-03-27,0.005,0.01,0.00125
2022-03-27,0.005,0.01,0.00125
2022-03-27,0.005,0.01,0.00125
2022-03-27,0.005,0.01,0.00125
2022-03-27,0.005,0.01,0.00125
2022-03-27,0.005,0.01,0.00125
2022-03-27,0.005,0.01,0.00125
2022-03-28,0,0,0
2022-03-28,0,0,0
2022-03-28,0,0,0
2022-03-28,0,0,0
2022-03-28,0,0,0
2022-03-28,0,0,0
2022-03-28,0,0,0
2022-03-28,0,0,0
2022-03-29,0,0,0
2022-03-29,0,0,0
2022-03-29,0,0,0
2022-03-29,0,0,0
2022-03-29,0,0,0
2022-03-29,0,0,0
2022-03-29,0,0,0
2022-03-29,0,0,0
2022-03-30,0,0,0
2022-03-30,0,0,0
2022-03-30,0,0,0
2022-03-30,0,0,0
2022-03-30,0,0,0
2022-03-30,0,0,0
2022-03-30,0,0,0
2022-03-30,0,0,0
2022-03-31,0.232777777777778,0.55,0.317312818572781
2022-03-31,0.232777777777778,0.55,0.317312818572781
2022-03-31,0.232777777777778,0.55,0.317312818572781
2022-03-31,0.232777777777778,0.55,0.317312818572781
2022-03-31,0.232777777777778,0.55,0.317312818572781
2022-03-31,0.232777777777778,0.55,0.317312818572781
2022-03-31,0.232777777777778,0.55,0.317312818572781
2022-03-31,0.232777777777778,0.55,0.317312818572781
2022-04-01,0.264,0.24,0.243342379088416
2022-04-01,0.264,0.24,0.243342379088416
2022-04-01,0.264,0.24,0.243342379088416
2022-04-01,0.264,0.24,0.243342379088416
2022-04-01,0.264,0.24,0.243342379088416
2022-04-01,0.264,0.24,0.243342379088416
2022-04-01,0.264,0.24,0.243342379088416
2022-04-01,0.264,0.24,0.243342379088416
2022-04-02,0,0,0
2022-04-02,0,0,0
2022-04-02,0,0,0
2022-04-02,0,0,0
2022-04-02,0,0,0
2022-04-02,0,0,0
2022-04-02,0,0,0
2022-04-02,0,0,0
2022-04-03,0.108,0.1,0.0781015406162465
2022-04-03,0.108,0.1,0.0781015406162465
2022-04-03,0.108,0.1,0.0781015406162465
2022-04-03,0.108,0.1,0.0781015406162465
2022-04-03,0.108,0.1,0.0781015406162465
2022-04-03,0.108,0.1,0.0781015406162465
2022-04-03,0.108,0.1,0.0781015406162465
2022-04-03,0.108,0.1,0.0781015406162465
2022-04-04,0.001,0,0
2022-04-04,0.001,0,0
2022-04-04,0.001,0,0
2022-04-04,0.001,0,0
2022-04-04,0.001,0,0
2022-04-04,0.001,0,0
2022-04-04,0.001,0,0
2022-04-04,0.001,0,0
2022-04-05,0.006,0.04,0.00545488721804511
2022-04-05,0.006,0.04,0.00545488721804511
2022-04-05,0.006,0.04,0.00545488721804511
2022-04-05,0.006,0.04,0.00545488721804511
2022-04-05,0.006,0.04,0.00545488721804511
2022-04-05,0.006,0.04,0.00545488721804511
2022-04-05,0.006,0.04,0.00545488721804511
2022-04-05,0.006,0.04,0.00545488721804511
2022-04-06,0.271,0.08,0.192557742257742
2022-04-06,0.271,0.08,0.192557742257742
2022-04-06,0.271,0.08,0.192557742257742
2022-04-06,0.271,0.08,0.192557742257742
2022-04-06,0.271,0.08,0.192557742257742
2022-04-06,0.271,0.08,0.192557742257742
2022-04-06,0.271,0.08,0.192557742257742
2022-04-06,0.271,0.08,0.192557742257742
2022-04-07,0.542,0.54,0.500547710112215
2022-04-07,0.542,0.54,0.500547710112215
2022-04-07,0.542,0.54,0.500547710112215
2022-04-07,0.542,0.54,0.500547710112215
2022-04-07,0.542,0.54,0.500547710112215
2022-04-07,0.542,0.54,0.500547710112215
2022-04-07,0.542,0.54,0.500547710112215
2022-04-07,0.542,0.54,0.500547710112215
2022-04-08,0.401,0.66,0.316042575480076
2022-04-08,0.401,0.66,0.316042575480076
2022-04-08,0.401,0.66,0.316042575480076
2022-04-08,0.401,0.66,0.316042575480076
2022-04-08,0.401,0.66,0.316042575480076
2022-04-08,0.401,0.66,0.316042575480076
2022-04-08,0.401,0.66,0.316042575480076
2022-04-08,0.401,0.66,0.316042575480076
2022-04-09,0.081,0.09,0.067525623885918
2022-04-09,0.081,0.09,0.067525623885918
2022-04-09,0.081,0.09,0.067525623885918
2022-04-09,0.081,0.09,0.067525623885918
2022-04-09,0.081,0.09,0.067525623885918
2022-04-09,0.081,0.09,0.067525623885918
2022-04-09,0.081,0.09,0.067525623885918
2022-04-09,0.081,0.09,0.067525623885918
2022-04-10,0,0,0
2022-04-10,0,0,0
2022-04-10,0,0,0
2022-04-10,0,0,0
2022-04-10,0,0,0
2022-04-10,0,0,0
2022-04-10,0,0,0
2022-04-10,0,0,0
2022-04-11,0.001,0.01,0.000833333333333333
2022-04-11,0.001,0.01,0.000833333333333333
2022-04-11,0.001,0.01,0.000833333333333333
2022-04-11,0.001,0.01,0.000833333333333333
2022-04-11,0.001,0.01,0.000833333333333333
2022-04-11,0.001,0.01,0.000833333333333333
2022-04-11,0.001,0.01,0.000833333333333333
2022-04-11,0.001,0.01,0.000833333333333333
2022-04-12,0.085,0.08,0.0479689754689755
2022-04-12,0.085,0.08,0.0479689754689755
2022-04-12,0.085,0.08,0.0479689754689755
2022-04-12,0.085,0.08,0.0479689754689755
2022-04-12,0.085,0.08,0.0479689754689755
2022-04-12,0.085,0.08,0.0479689754689755
2022-04-12,0.085,0.08,0.0479689754689755
2022-04-12,0.085,0.08,0.0479689754689755
2022-04-13,0,0,0
2022-04-13,0,0,0
2022-04-13,0,0,0
2022-04-13,0,0,0
2022-04-13,0,0,0
2022-04-13,0,0,0
2022-04-13,0,0,0
2022-04-13,0,0,0
2022-04-14,0.183,0.25,0.0792875243664717
2022-04-14,0.183,0.25,0.0792875243664717
2022-04-14,0.183,0.25,0.0792875243664717
2022-04-14,0.183,0.25,0.0792875243664717
2022-04-14,0.183,0.25,0.0792875243664717
2022-04-14,0.183,0.25,0.0792875243664717
2022-04-14,0.183,0.25,0.0792875243664717
2022-04-14,0.183,0.25,0.0792875243664717
2022-04-15,0.00111111111111111,0.01,0.000714285714285714
2022-04-15,0.00111111111111111,0.01,0.000714285714285714
2022-04-15,0.00111111111111111,0.01,0.000714285714285714
2022-04-15,0.00111111111111111,0.01,0.000714285714285714
2022-04-15,0.00111111111111111,0.01,0.000714285714285714
2022-04-15,0.00111111111111111,0.01,0.000714285714285714
2022-04-15,0.00111111111111111,0.01,0.000714285714285714
2022-04-15,0.00111111111111111,0.01,0.000714285714285714
2022-04-16,0.166,0.14,0.120724276377218
2022-04-16,0.166,0.14,0.120724276377218
2022-04-16,0.166,0.14,0.120724276377218
2022-04-16,0.166,0.14,0.120724276377218
2022-04-16,0.166,0.14,0.120724276377218
2022-04-16,0.166,0.14,0.120724276377218
2022-04-16,0.166,0.14,0.120724276377218
2022-04-16,0.166,0.14,0.120724276377218
2022-04-17,0.001,0.01,0.000833333333333333
2022-04-17,0.001,0.01,0.000833333333333333
2022-04-17,0.001,0.01,0.000833333333333333
